package,package_rank,before_file_path,after_file_path,function,kind,bugfix_commit,bugfix_message,bugfix_commit_date,bugfix_before_complexity,bugfix_after_complexity,bugfix_complexity_delta,bugfix_complexity_category
numpy,1,numpy/_core/src/multiarray/alloc.c,numpy/_core/src/multiarray/alloc.c,"PyDataMem_UserNEW_ZEROED( size_t nmemb , size_t size , PyObject * mem_handler)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,,4.0,,New function
numpy,1,numpy/_core/src/multiarray/alloc.c,numpy/_core/src/multiarray/alloc.c,"PyDataMem_UserFREE( * ptr , size_t size , PyObject * mem_handler)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,,2.0,,New function
numpy,1,numpy/_core/src/multiarray/alloc.c,numpy/_core/src/multiarray/alloc.c,"PyDataMem_UserRENEW( * ptr , size_t size , PyObject * mem_handler)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,,5.0,,New function
numpy,1,numpy/_core/src/multiarray/alloc.c,numpy/_core/src/multiarray/alloc.c,PyDataMem_SetHandler( PyObject * handler),function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,,5.0,,New function
numpy,1,numpy/_core/src/multiarray/alloc.c,numpy/_core/src/multiarray/alloc.c,PyDataMem_GetHandler(),function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,,2.0,,New function
numpy,1,numpy/_core/src/multiarray/alloc.c,numpy/_core/src/multiarray/alloc.c,"get_handler_name( PyObject * NPY_UNUSED(self) , PyObject * args)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,,8.0,,New function
numpy,1,numpy/_core/src/multiarray/alloc.c,numpy/_core/src/multiarray/alloc.c,"get_handler_version( PyObject * NPY_UNUSED(self) , PyObject * args)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,,8.0,,New function
numpy,1,numpy/_core/src/multiarray/alloc.c,numpy/_core/src/multiarray/alloc.c,"_Npy_MallocWithOverflowCheck( npy_intp size , npy_intp elsize)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,,2.0,,New function
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,cache_destructor::cache_destructor(),method,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,1.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,cache_destructor::~cache_destructor(),method,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,5.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"_get_madvise_hugepage( PyObject * NPY_UNUSED(self) , PyObject * NPY_UNUSED(args))",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,3.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"_set_madvise_hugepage( PyObject * NPY_UNUSED(self) , PyObject * enabled_obj)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,3.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"indicate_hugepages( * p , size_t size)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,4.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"_npy_alloc_cache( npy_uintp nelem , npy_uintp esz , npy_uint msz , cache_bucket * cache , *(*alloc)(size_t))",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,8.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"_npy_free_cache( * p , npy_uintp nelem , npy_uint msz , cache_bucket * cache ,(*dealloc)(void*))",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,5.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,npy_alloc_cache( npy_uintp sz),function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,1.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"npy_alloc_cache_zero( size_t nmemb , size_t size)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,4.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"npy_free_cache( * p , npy_uintp sz)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,1.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,npy_alloc_cache_dim( npy_uintp sz),function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,2.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"npy_free_cache_dim( * p , npy_uintp sz)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,2.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"WARN_NO_RETURN( PyObject * warning , const char * msg)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,3.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,PyDataMem_NEW( size_t size),function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,4.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"PyDataMem_NEW_ZEROED( size_t nmemb , size_t size)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,4.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,PyDataMem_FREE( * ptr),function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,1.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"PyDataMem_RENEW( * ptr , size_t size)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,4.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"default_malloc( * NPY_UNUSED(ctx) , size_t size)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,2.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"default_calloc( * NPY_UNUSED(ctx) , size_t nelem , size_t elsize)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,5.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"default_realloc( * NPY_UNUSED(ctx) , * ptr , size_t new_size)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,3.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"default_free( * NPY_UNUSED(ctx) , * ptr , size_t size)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,1.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"PyDataMem_UserNEW( size_t size , PyObject * mem_handler)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,4.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"PyDataMem_UserNEW_ZEROED( size_t nmemb , size_t size , PyObject * mem_handler)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,4.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"PyDataMem_UserFREE( * ptr , size_t size , PyObject * mem_handler)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,2.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"PyDataMem_UserRENEW( * ptr , size_t size , PyObject * mem_handler)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,5.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,PyDataMem_SetHandler( PyObject * handler),function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,5.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,PyDataMem_GetHandler(),function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,2.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"get_handler_name( PyObject * NPY_UNUSED(self) , PyObject * args)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,8.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"get_handler_version( PyObject * NPY_UNUSED(self) , PyObject * args)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,8.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/alloc.cpp,numpy/_core/src/multiarray/alloc.cpp,"_Npy_MallocWithOverflowCheck( npy_intp size , npy_intp elsize)",function,4a126b31f5d1c03d4cea052abc49d31b8667cff3,BUG: Remove thread-local allocator cache implementation (#31237),2026-04-14T08:08:41-06:00,2.0,,,Deleted or renamed
numpy,1,numpy/_core/src/multiarray/calculation.c,numpy/_core/src/multiarray/calculation.c,"PyArray_Conjugate( PyArrayObject * self , PyArrayObject * out)",function,7a0dfadc88c7a21746d827767cad5296df765e6e,BUG: incorrect temp elision for new-style (NEP 43) user-defined dtypes (#31193); [...],2026-04-13T13:23:30+02:00,8.0,9.0,1.0,Increase
numpy,1,numpy/_core/code_generators/generate_umath.py,numpy/_core/code_generators/generate_umath.py,make_ufuncs,function,563c6049923e52f37a31198019b53ec564a50c7a,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),2026-04-09T15:28:49-06:00,11.0,11.0,0.0,No change
numpy,1,numpy/_core/src/umath/dispatching.cpp,numpy/_core/src/umath/dispatching.cpp,"PyUFunc_AddLoop( PyUFuncObject * ufunc , PyObject * info , int ignore_duplicate)",function,563c6049923e52f37a31198019b53ec564a50c7a,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),2026-04-09T15:28:49-06:00,16.0,12.0,-4.0,Decrease
numpy,1,numpy/_core/src/umath/dispatching.cpp,numpy/_core/src/umath/dispatching.cpp,"resolve_implementation_info( PyUFuncObject * ufunc , PyArray_DTypeMeta * op_dtypes [ ] , npy_bool only_promoters , PyObject ** out_info)",function,563c6049923e52f37a31198019b53ec564a50c7a,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),2026-04-09T15:28:49-06:00,38.0,39.0,1.0,Increase
numpy,1,numpy/_core/src/umath/dispatching.cpp,numpy/_core/src/umath/dispatching.cpp,"add_and_return_legacy_wrapping_ufunc_loop( PyUFuncObject * ufunc , PyArray_DTypeMeta * operation_dtypes [ ] , int ignore_duplicate)",function,563c6049923e52f37a31198019b53ec564a50c7a,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),2026-04-09T15:28:49-06:00,5.0,5.0,0.0,No change
numpy,1,numpy/_core/src/umath/dispatching.cpp,numpy/_core/src/umath/dispatching.cpp,"get_info_no_cast( PyUFuncObject * ufunc , PyArray_DTypeMeta * op_dtype , int ndtypes)",function,563c6049923e52f37a31198019b53ec564a50c7a,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),2026-04-09T15:28:49-06:00,6.0,5.0,-1.0,Decrease
numpy,1,numpy/_core/src/umath/ufunc_object.c,numpy/_core/src/umath/ufunc_object.c,"PyUFunc_FromFuncAndDataAndSignatureAndIdentity( PyUFuncGenericFunction * func , * const * data , const char * types , int ntypes , int nin , int nout , int identity , const char * name , const char * doc , const int unused , const char * signature , PyObject * identity_value)",function,563c6049923e52f37a31198019b53ec564a50c7a,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),2026-04-09T15:28:49-06:00,15.0,15.0,0.0,No change
numpy,1,numpy/_core/src/umath/ufunc_object.c,numpy/_core/src/umath/ufunc_object.c,"PyUFunc_RegisterLoopForType( PyUFuncObject * ufunc , int usertype , PyUFuncGenericFunction function , const int * arg_types , * data)",function,563c6049923e52f37a31198019b53ec564a50c7a,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),2026-04-09T15:28:49-06:00,29.0,28.0,-1.0,Decrease
numpy,1,numpy/_core/src/umath/wrapping_array_method.c,numpy/_core/src/umath/wrapping_array_method.c,"PyUFunc_AddWrappingLoop( PyObject * ufunc_obj , PyArray_DTypeMeta * new_dtypes [ ] , PyArray_DTypeMeta * wrapped_dtypes [ ] , PyArrayMethod_TranslateGivenDescriptors * translate_given_descrs , PyArrayMethod_TranslateLoopDescriptors * translate_loop_descrs)",function,563c6049923e52f37a31198019b53ec564a50c7a,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),2026-04-09T15:28:49-06:00,13.0,11.0,-2.0,Decrease
numpy,1,numpy/_core/src/multiarray/_datetime.h,numpy/_core/src/multiarray/_datetime.h,"_datetime_scale_with_overflow_check( npy_int64 * dt , npy_int64 num , npy_int64 denom , const char * type_name)",function,849a584e06b2ab98f02b1600bc643b01e9aa8047,BUG: raise OverflowError on datetime64 unit conversion overflow (#31085); [...],2026-04-09T11:33:46-06:00,,5.0,,New function
numpy,1,numpy/_core/src/multiarray/datetime.c,numpy/_core/src/multiarray/datetime.c,"NpyDatetime_ConvertDatetime64ToDatetimeStruct( PyArray_DatetimeMetaData * meta , npy_datetime dt , npy_datetimestruct * out)",function,849a584e06b2ab98f02b1600bc643b01e9aa8047,BUG: raise OverflowError on datetime64 unit conversion overflow (#31085); [...],2026-04-09T11:33:46-06:00,18.0,20.0,2.0,Increase
numpy,1,numpy/_core/src/multiarray/datetime.c,numpy/_core/src/multiarray/datetime.c,"cast_timedelta_to_timedelta( PyArray_DatetimeMetaData * src_meta , PyArray_DatetimeMetaData * dst_meta , npy_timedelta src_dt , npy_timedelta * dst_dt)",function,849a584e06b2ab98f02b1600bc643b01e9aa8047,BUG: raise OverflowError on datetime64 unit conversion overflow (#31085); [...],2026-04-09T11:33:46-06:00,6.0,6.0,0.0,No change
numpy,1,numpy/_core/src/multiarray/dtype_transfer.c,numpy/_core/src/multiarray/dtype_transfer.c,"_strided_to_strided_datetime_cast( PyArrayMethod_Context * NPY_UNUSED(context) , char * const * args , const npy_intp * dimensions , const npy_intp * strides , NpyAuxData * auxdata)",function,849a584e06b2ab98f02b1600bc643b01e9aa8047,BUG: raise OverflowError on datetime64 unit conversion overflow (#31085); [...],2026-04-09T11:33:46-06:00,4.0,3.0,-1.0,Decrease
numpy,1,numpy/_core/src/multiarray/dtype_transfer.c,numpy/_core/src/multiarray/dtype_transfer.c,"_aligned_strided_to_strided_datetime_cast( PyArrayMethod_Context * NPY_UNUSED(context) , char * const * args , const npy_intp * dimensions , const npy_intp * strides , NpyAuxData * auxdata)",function,849a584e06b2ab98f02b1600bc643b01e9aa8047,BUG: raise OverflowError on datetime64 unit conversion overflow (#31085); [...],2026-04-09T11:33:46-06:00,4.0,3.0,-1.0,Decrease
numpy,1,numpy/_core/src/umath/ufunc_object.c,numpy/_core/src/umath/ufunc_object.c,set_matmul_flags( PyObject * d),function,d12adf8d19932a3c9d10d23dd6aad7591bc3a638,BUG: Fix matvec/vecmat in-place aliasing (out=input produces zeros) (#31150); [...]; This PR adds the same fix to matvec and vecmat and adds regression testing for both.,2026-04-07T22:07:28+02:00,2.0,3.0,1.0,Increase
numpy,1,numpy/_core/einsumfunc.py,numpy/_core/einsumfunc.py,_parse_eq_to_batch_matmul,function,d6dc07e5887bd16b9ab2f53911b1d1e2c493b0ff,DOC: Fix typos; [...],2026-04-05T16:42:02+02:00,37.0,37.0,0.0,No change
numpy,1,numpy/lib/_npyio_impl.py,numpy/lib/_npyio_impl.py,_preprocess_comments,function,d6dc07e5887bd16b9ab2f53911b1d1e2c493b0ff,DOC: Fix typos; [...],2026-04-05T16:42:02+02:00,4.0,4.0,0.0,No change
numpy,1,numpy/_core/arrayprint.py,numpy/_core/arrayprint.py,_get_format_function,function,a0338f2f999d4b61fdcb6bf4646e5c77ed159991,BUG: avoid precision loss when printing user-defined floating dtypes (#30798); [...],2026-04-02T16:53:02+02:00,14.0,16.0,2.0,Increase
numpy,1,numpy/_core/src/common/simd/vec/arithmetic.h,numpy/_core/src/common/simd/vec/arithmetic.h,"npyv_divc_s64( npyv_s64 a , const npyv_s64x3 divisor)",function,8a0557f40b6085751b3ba321c6cfe699b28c67d7,"CI/BUG: add native jobs for s390x, fix bug in `pack_inner` (#30819)",2026-04-02T15:40:22+02:00,1.0,1.0,0.0,No change
